company_id,company_name,domain,origins,source_count,primary_source_type,primary_source_url,primary_source_quote,all_sources,notes
c374,Hai Robotics,hairobotics.com,2b,1,china_news,https://roboticsandautomationnews.com/2025/10/03/top-20-chinese-warehouse-robotics-companies-geekplus-turns-its-attention-to-domestic-competitors/,"Hai Robotics specializes in warehouse automation, offering HaiPick, the world's first Autonomous Case-handling Mobile Robot system.",https://roboticsandautomationnews.com/2025/10/03/top-20-chinese-warehouse-robotics-companies-geekplus-turns-its-attention-to-domestic-competitors/,Shenzhen warehouse automation; case-handling robotics
c306,Haply Robotics,haply.co,2a,1,accelerator,https://www.massrobotics.org/startups/massrobotics-resident-startups/,Haptic robotic products with touch feedback,https://www.massrobotics.org/startups/massrobotics-resident-startups/,MassRobotics resident
c307,Hathaway Robotics,hathaway.ai,2a,1,accelerator,https://www.massrobotics.org/startups/massrobotics-resident-startups/,3D-printed modular heavy-duty UGVs and AMRs with AI conversion software,https://www.massrobotics.org/startups/massrobotics-resident-startups/,MassRobotics resident
c439,Hexagon Robotics,hexagon-robotics.com,2e,1,recent_funding,https://www.therobotreport.com/top-10-robotics-developments-march-2026/,"BMW has deployed wheeled humanoids from Hexagon Robotics at its plant in Leipzig, Germany",https://www.therobotreport.com/top-10-robotics-developments-march-2026/,Wheeled humanoid AEON; deployed at BMW Leipzig
c271,HLabs,hlaboratories.com,2a,1,yc,https://www.hlaboratories.com/,industrial supply chain for building robots in the USA,https://www.hlaboratories.com/,YC W26 robot infra
c360,Holiday Robotics,,2b,1,korea_news,https://en.wowtale.net/2025/07/13/231588/,"Holiday Robotics, a developer of AI humanoid robots for manufacturers, secured 17.5 billion won ($13 million) in a seed round.",https://en.wowtale.net/2025/07/13/231588/,Founded by ex-Sualab co-founder Song Kiyoung; manufacturing humanoids
c269,Human Archive,humanarchive.ai,2a,1,yc,https://www.humanarchive.ai/,Multimodal data provider for robotics learning,https://www.humanarchive.ai/,YC W26 robot data
c390,Humanoid (UK),thehumanoid.ai,2b,1,europe_news,https://www.therobotreport.com/u-k-based-startup-humanoid-unveils-hmnd-01-alpha-mobile-manipulator/,"Humanoid is a London-based developer founded 2024 by Artem Sokolov. Launched HMND 01 Alpha, a dual-armed mobile manipulator. 220cm tall, 7.2kph. 170+ team. Schaeffler trial.",https://www.therobotreport.com/u-k-based-startup-humanoid-unveils-hmnd-01-alpha-mobile-manipulator/,London general-purpose humanoid; commercially scalable focus
c437,Humble Robotics,humblerobotics.ai,2e,1,recent_funding,https://theaiinsider.tech/2026/04/22/humble-emerges-from-stealth-with-24m-in-seed-funding-for-autonomous-cabless-electric-freight-hauling/,Humble Emerges from Stealth with $24M in Seed Funding for Autonomous Cabless Electric Freight Hauling,https://theaiinsider.tech/2026/04/22/humble-emerges-from-stealth-with-24m-in-seed-funding-for-autonomous-cabless-electric-freight-hauling/,"Founded by Eyal Cohen (ex-Apple/Uber/Waabi); team from Tesla, Waymo, Cruise, Apple, Uber, Waabi"
c386,iHub Robotics,ihubrobotics.com,2b,1,india_news,https://techgenyz.com/emerging-and-inspiring-indias-robotics-startups/,"Ernakulam-based iHub secured Rs 4.3 crore ($520k) in pre-seed funding. Tara Gen-1 semi-humanoid for healthcare, hospitality, airports.",https://techgenyz.com/emerging-and-inspiring-indias-robotics-startups/,Kerala semi-humanoid; service robotics
c433,Inbolt,inbolt.com,2d,1,industrial,https://www.inbolt.com/,"Inbolt brings AI and 3D vision to factory robots so they can see, adapt, and work on any part or process; Fanuc partnership for moving assembly line tasks",https://www.inbolt.com/,"GM, Stellantis, Ford, Toyota deployments; on-arm AI vision bin picking launched Dec 2025"
c387,Invento Robotics,inventorobotics.in,2b,1,india_news,https://techgenyz.com/emerging-and-inspiring-indias-robotics-startups/,"Bengaluru-based Invento Robotics develops Mitra, humanoid robot combining robotics and AI for engagement and sales.",https://techgenyz.com/emerging-and-inspiring-indias-robotics-startups/,Bengaluru humanoid for service/sales
c369,Kepler Exploration Robot,kepler-robot.com,2b,1,china_news,https://theaiinsider.tech/2025/09/27/kepler-moves-worlds-first-commercially-available-hybrid-architecture-humanoid-robot-into-mass-production/,"Kepler Exploration Robot moves world's first commercially available hybrid-architecture humanoid robot into mass production. 40 DoF, 12 in hands.",https://theaiinsider.tech/2025/09/27/kepler-moves-worlds-first-commercially-available-hybrid-architecture-humanoid-robot-into-mass-production/,Pudong Shanghai humanoid; hybrid architecture mass production
c416,Kiwibot (Robot.com),robot.com,2d,1,delivery,https://roboticsandautomationnews.com/2025/04/12/top-20-autonomous-delivery-robot-companies-in-2025/89707/,"Kiwibot has completed more than 250,000 deliveries and is now focused on reaching Level 4 autonomy; rebranded as Robot.com in 2025 and now operates more than 500 robots",https://roboticsandautomationnews.com/2025/04/12/top-20-autonomous-delivery-robot-companies-in-2025/89707/,250K+ deliveries; rebranded 2025
c308,Kraken Robotics,krakenrobotics.com,2a,1,accelerator,https://www.massrobotics.org/startups/massrobotics-resident-startups/,Marine technology with advanced sensors and underwater robotics,https://www.massrobotics.org/startups/massrobotics-resident-startups/,MassRobotics resident
c309,LabyrinthAI,labyrinthai.co,2a,1,accelerator,https://www.massrobotics.org/startups/massrobotics-resident-startups/,AI foundation models enabling robots to learn tasks without programming,https://www.massrobotics.org/startups/massrobotics-resident-startups/,MassRobotics resident
c310,Luminous,luminous.solar,2a,1,accelerator,https://www.massrobotics.org/startups/massrobotics-resident-startups/,Robot fleets for scalable solar farm installation,https://www.massrobotics.org/startups/massrobotics-resident-startups/,MassRobotics resident
c426,Mach Industries,machindustries.com,2d,1,drone,https://machindustries.com/,"Mach's autonomy stack features cutting-edge perception, navigation, and fleet management, enabling Unmanned Ground Vehicles (UGVs) and Unmanned Surface Vessels (USVs) to perform reliably in both GPS-enabled and GPS-denied settings",https://machindustries.com/,$100M Series B 2025 at $470M; autonomous strike platforms; perception/navigation stack
c378,Mana Robotics,mana-robotics.com,2b,1,europe_news,https://www.excitelab.co/news/10-deeptech-startups-in-germany-you-should-know-2026,Dresden-based Mana Robotics is part of ExciteLab's first batch and is developing fully autonomous cooking systems for home and commercial kitchens.,https://www.excitelab.co/news/10-deeptech-startups-in-germany-you-should-know-2026,Dresden cooking robotics; ML-based manipulation
c311,Mapless AI,mapless.ai,2a,1,accelerator,https://www.massrobotics.org/startups/massrobotics-resident-startups/,Applied AI and autonomous system safety research,https://www.massrobotics.org/startups/massrobotics-resident-startups/,MassRobotics resident
c423,Matic,maticrobots.com,2d,1,consumer_home,https://maticrobots.com/blog/vision-first-robotics-how-matic-is-reimagining-home-automation,"Matic is a remarkably smart, proactive, and secure floor-cleaning robot that uses photo-realistic vision with precise 3D mapping; vision-only robots that see the world like humans",https://maticrobots.com/blog/vision-first-robotics-how-matic-is-reimagining-home-automation,Vision-first home robot; targeting 60K+ units in 2026
c340,Mimic Robotics,mimicrobotics.com,2a|2b,1,news_eu,https://sifted.eu/articles/eth-robotics-spinout-mimic-raises-16m-seed,AI-driven dexterous robotic hands ETH Zurich spin-off,https://sifted.eu/articles/eth-robotics-spinout-mimic-raises-16m-seed,Swiss humanoid hands $16M seed | Zurich dexterous hands + standard arms; 25 engineers
c346,Mirai Robotics,,2a,1,news_eu,https://tech.eu/2026/03/09/mirai-robotics-raises-4-2m-pre-seed-to-build-autonomous-dual-defence-maritime-systems/,Autonomous dual defence maritime systems,https://tech.eu/2026/03/09/mirai-robotics-raises-4-2m-pre-seed-to-build-autonomous-dual-defence-maritime-systems/,EU maritime defense
c445,Model.inc,model.inc,2e,1,stealth_emerging,https://newmarketpitch.com/blogs/news/humanoid-robotics-funding-analysis,"Model.inc came out of stealth to launch a new humanoid as they commenced their pre-seed fundraising, currently six months old",https://newmarketpitch.com/blogs/news/humanoid-robotics-funding-analysis,"Founded by Jonas Blanck, Josh Chen, Tom Jacobs; pre-seed humanoid"
c408,Monarch Tractor,monarchtractor.com,2d,1,agriculture,https://www.precisionfarmingdealer.com/articles/6901-what-10-companies-stood-out-at-agritechnica-2025,MonarchOne allows manufacturers to adopt the software as either a full-stack scalable autonomy solution,https://www.precisionfarmingdealer.com/articles/6901-what-10-companies-stood-out-at-agritechnica-2025,Note: company in distress 2025 but Monarch One stack still relevant; tractor autonomy
c342,Monumental,monumental.co,2a,1,news_eu,https://sifted.eu/articles/robotics-startups-rising-europe,Develops bricklaying robots,https://sifted.eu/articles/robotics-startups-rising-europe,Netherlands construction
c256,MorphoAI,morpho.ai,2a,1,yc,https://www.extruct.ai/ycombinator-companies/x25/,AI-powered robotics engineering automatically generate and verify new robot designs,https://www.extruct.ai/ycombinator-companies/x25/,YC X25 design tooling
c389,Nabat,,2b,1,mena_portfolio,https://www.mubadala.com/en/news/strong-performance-by-uae-portfolio-drives-mubadalas-growth-in-2025,"In December 2024, ATRC's VentureOne launched Nabat, a Climatetech venture using AI and robotics to restore UAE mangroves.",https://www.mubadala.com/en/news/strong-performance-by-uae-portfolio-drives-mubadalas-growth-in-2025,UAE — niche climate/environmental application; flag relevance
c350,NEOintralogistics,,2a,1,news_eu,https://tech.eu/2026/01/20/neointralogistics-secures-eur3m-to-democratize-warehouse-automation-through-raas/,Warehouse automation through RaaS,https://tech.eu/2026/01/20/neointralogistics-secures-eur3m-to-democratize-warehouse-automation-through-raas/,Germany warehouse RaaS
c419,Neubility,neubility.co.kr,2d,1,delivery,https://finance.yahoo.com/news/neubility-plans-roll-400-lidar-113045570.html,Neubility's differentiator is in-house developed products; core technologies such as visual simultaneous localization and mapping (V-SLAM) and sensor fusion,https://finance.yahoo.com/news/neubility-plans-roll-400-lidar-113045570.html,Korean; lidar-free V-SLAM; 7-Eleven partnership
c380,Neuracore,neuracore.com,2b,1,europe_news,https://www.eu-startups.com/2025/11/londons-neuracore-raises-e2-5-million-to-replace-frankenstein-robotics-stacks-with-unified-robot-learning-infrastructure/,London's Neuracore raises €2.5M pre-Seed led by Earlybird. Cloud-native robot learning platform replacing fragmented stacks. Used by 50+ orgs.,https://www.eu-startups.com/2025/11/londons-neuracore-raises-e2-5-million-to-replace-frankenstein-robotics-stacks-with-unified-robot-learning-infrastructure/,London robot learning infra; founded by Imperial Prof. Stephen James
c401,No Barrier,nobarrier.ai,2d,1,surgical,https://hitconsultant.net/2026/04/27/no-barrier-mass-general-brigham-ai-study-nejm-catalyst/,NEJM Catalyst Study Validates No Barrier's Hybrid AI-Human Model for High-Stakes Surgical Communication,https://hitconsultant.net/2026/04/27/no-barrier-mass-general-brigham-ai-study-nejm-catalyst/,Hybrid AI-human surgical communication validated by Mass General Brigham
c435,Noble Machines,noblemachines.com,2e,1,stealth_emerging,https://www.therobotreport.com/noble-machines-exits-stealth-with-moby-humanoid/,"Noble Machines, formerly Under Control Robotics, has emerged from stealth mode and deployed its first humanoid robots at a Fortune Global 500 customer",https://www.therobotreport.com/noble-machines-exits-stealth-with-moby-humanoid/,"Founded 2024 by ex-Apple, SpaceX, NASA, Caltech engineers; CEO Wei Ding; 60lb-payload humanoid Moby"
c371,Noetix Robotics,noetixrobotics.com,2b,1,china_news,https://www.scmp.com/tech/tech-trends/article/3330046/chinese-robotics-start-noetix-debuts-family-friendly-us1400-humanoid,"Noetix founded September 2023 in Beijing, core team from Tsinghua and Zhejiang University. N2 model orders exceed 2,500 at $1,400.",https://www.scmp.com/tech/tech-trends/article/3330046/chinese-robotics-start-noetix-debuts-family-friendly-us1400-humanoid,Beijing consumer-grade humanoid
c446,Nomadic AI,nomadic.ai,2e,1,recent_funding,https://techcrunch.com/2026/03/31/nomadic-raises-8-4-million-to-wrangle-the-data-pouring-off-avs/,Nomadic raises $8.4 million to wrangle the data pouring off AVs,https://techcrunch.com/2026/03/31/nomadic-raises-8-4-million-to-wrangle-the-data-pouring-off-avs/,AV data management; robotics-adjacent infra
c261,Nox Metals,noxmetals.co,2a,1,yc,https://www.extruct.ai/data-room/ycombinator-companies-s25/,The modern factory for fast low-cost metals,https://www.extruct.ai/data-room/ycombinator-companies-s25/,YC S25 software-driven CNC
c332,Nuro,nuro.ai,2a,1,vc_portfolio,https://greylock.com/portfolio/,Self-driving technology for autonomous delivery,https://greylock.com/portfolio/,Greylock autonomous delivery
c279,OctaPulse,tryoctapulse.com,2a,1,yc,https://www.tryoctapulse.com/,Robotics and computer vision to automate fish farming,https://www.tryoctapulse.com/,YC W26 ag-aqua
c413,Okibo,okibo.com,2d,1,construction,https://roboticsandautomationnews.com/2025/04/06/construction-robotics-okibo-brings-painting-robot-to-america/89615/,"Okibo's fully autonomous, AI-guided painting and drywall finishing robots; EG7 uses a patented AI-driven 3D scanning and real-time modeling algorithm",https://roboticsandautomationnews.com/2025/04/06/construction-robotics-okibo-brings-painting-robot-to-america/89615/,"US launch April 2025; 1,000 sqft/hr autonomous"
c312,Onyx Robotics,onyx-robotics.com,2a,1,accelerator,https://www.massrobotics.org/startups/massrobotics-resident-startups/,AI model optimization adding accuracy to simulation and controls,https://www.massrobotics.org/startups/massrobotics-resident-startups/,MassRobotics resident
c400,ORQA,nature.com,2d,1,surgical,https://www.nature.com/articles/s41746-026-02631-4,"ORQA is a multimodal foundation model unifying visual, auditory, and structured data for holistic surgical understanding",https://www.nature.com/articles/s41746-026-02631-4,Surgical foundation model — verify if standalone company vs research project
c367,OryLab,orylab.com,2b,1,japan_news,https://www.asiabiztoday.com/2026/04/17/robo-renaissance-japans-ai-humanoids-charge-toward-future-glory/,"OryLab, based in Tokyo, is developing HopeJR, a full-sized robotic humanoid that is entirely open sourced.",https://www.asiabiztoday.com/2026/04/17/robo-renaissance-japans-ai-humanoids-charge-toward-future-glory/,"Tokyo open-source humanoid, avatar robotics"
c341,Paddington Robotics,,2a,1,news_eu,https://newmarketpitch.com/blogs/news/humanoid-robotics-funding-analysis,Robots designed to lighten the load for staff in supermarkets,https://newmarketpitch.com/blogs/news/humanoid-robotics-funding-analysis,UK supermarket robotics
c431,Palladyne AI,palladyneai.com,2d,1,drone,https://dronelife.com/2025/07/03/red-cat-holdings-and-palladyne-ai-on-the-drone-radio-show-multi-drone-collaboration/,"Red Cat and Palladyne AI partnered to advance autonomous multi-drone collaboration, completing an autonomous collaborative flight involving three diverse heterogeneous drones",https://dronelife.com/2025/07/03/red-cat-holdings-and-palladyne-ai-on-the-drone-radio-show-multi-drone-collaboration/,Multi-drone autonomy software; collaborative flight 2025
c252,Pave Robotics,pave-robotics.com,2a,1,yc,https://www.extruct.ai/ycombinator-companies/w25/,Robots that repair roads,https://www.extruct.ai/ycombinator-companies/w25/,YC W25 infra robotics
c449,Periodic Labs,periodiclabs.ai,2e,1,x_signal,https://techcrunch.com/2025/09/30/former-openai-and-deepmind-researchers-raise-whopping-300m-seed-to-automate-science/,Former OpenAI and DeepMind researchers raise whopping $300M seed to automate science,https://techcrunch.com/2025/09/30/former-openai-and-deepmind-researchers-raise-whopping-300m-seed-to-automate-science/,Robotic lab automation; ex-OpenAI/DeepMind founders; $300M seed
c420,Primech AI,primech.ai,2d,1,cleaning,https://primech.ai/hytron-commercial-cleaning-robot/,Primech AI's HYTRON is a fully autonomous AI-powered robot engineered for commercial restroom sanitation; NVIDIA Jetson Orin Super AI platform and real-time 2D AI navigation,https://primech.ai/hytron-commercial-cleaning-robot/,Jetson Orin platform; restroom sanitation niche
c422,Pringle Robotics,pringlerobotics.ai,2d,1,cleaning,https://www.pringlerobotics.ai/Industry-Facilities-and-Janitorial,Pringle Robotics — Advanced Robotics Solutions for Facilities and Janitorial,https://www.pringlerobotics.ai/Industry-Facilities-and-Janitorial,Janitorial robotics integrator; verify proprietary ML stack
c251,Proception,proception.ai,2a,1,yc,https://www.extruct.ai/ycombinator-companies/w25/,Making humanoids dexterous enough to thread a needle,https://www.extruct.ai/ycombinator-companies/w25/,YC W25 dexterous hands
c397,Proximie,proximie.com,2d,1,surgical,https://intuitionlabs.ai/articles/surgical-ai-companies,Proximie is a UK-based secure software solution that expands virtual surgical collaboration enabling surgeons to share expertise through AR,https://intuitionlabs.ai/articles/surgical-ai-companies,$118M funded; 2025 IRCAD partnership; AR/AI surgical collaboration
c358,Psyonic,psyonic.io,2a,1,news_other,https://www.massrobotics.org/,Advanced bionic limbs for humans and robots,https://www.massrobotics.org/,MassRobotics news mention
c356,R3 Robotics,r3robotics.ai,2a,1,news_other,https://newmarketpitch.com/blogs/news/robotics-funding-news,Automates EV battery and powertrain disassembly,https://newmarketpitch.com/blogs/news/robotics-funding-news,Battery disassembly
c392,Rainbow Robotics,rainbow-robotics.com,2b,1,korea_news,https://en.wikipedia.org/wiki/Rainbow_Robotics,Rainbow Robotics — Samsung Electronics became largest shareholder in Dec 2024 to accelerate future robot development. Vertical integration of motors/controllers/reducers in-house.,https://en.wikipedia.org/wiki/Rainbow_Robotics,Korea cobot + humanoid HUBO heritage; Samsung-backed but standalone
c313,RealBotics,realbotics.com,2a,1,accelerator,https://www.massrobotics.org/startups/massrobotics-resident-startups/,Telerobotics software platform for remote device control,https://www.massrobotics.org/startups/massrobotics-resident-startups/,MassRobotics resident
c314,Realtime Robotics,rtr.ai,2a,1,accelerator,https://www.massrobotics.org/startups/massrobotics-resident-startups/,Processors enabling real-time robotic motion planning,https://www.massrobotics.org/startups/massrobotics-resident-startups/,MassRobotics resident
c250,Red Barn Robotics,redbarnrobotics.com,2a,1,yc,https://www.extruct.ai/ycombinator-companies/w25/,A Roomba for weeds on a farm,https://www.extruct.ai/ycombinator-companies/w25/,YC W25 ag robotics ex-Apple hw lead
c428,Red Cat Holdings (Teal),redcatholdings.com,2d,1,drone,https://www.lantronix.com/newsroom/press-releases/lantronix-solution-powers-u-s-army-approved-teal-drones-a-red-cat-holdings-co-unlocking-secure-edge-ai-growth-opportunity/,"U.S. Army-Approved Teal Drones, a Red Cat Holdings Co., Unlocking Secure Edge AI Growth Opportunity; Black Widow soldier-portable small UAS",https://www.lantronix.com/newsroom/press-releases/lantronix-solution-powers-u-s-army-approved-teal-drones-a-red-cat-holdings-co-unlocking-secure-edge-ai-growth-opportunity/,Army SRR Program of Record; edge AI; NATO catalogue 2025
c417,Refraction AI,refraction.ai,2d,1,delivery,https://roboticsandautomationnews.com/2025/04/12/top-20-autonomous-delivery-robot-companies-in-2025/89707/,"Refraction's REV-1 robots use bike lanes instead of sidewalks, giving them a hybrid advantage in speed and route flexibility",https://roboticsandautomationnews.com/2025/04/12/top-20-autonomous-delivery-robot-companies-in-2025/89707/,Bike-lane delivery; Austin and Ann Arbor pilots
c268,Remy AI,tryremy.ai,2a,1,yc,https://www.tryremy.ai/,Automating dexterous tasks in warehouses,https://www.tryremy.ai/,YC W26 dexterous warehouse
c253,Revise Robotics,reviserobotics.com,2a,1,yc,https://www.extruct.ai/ycombinator-companies/w25/,Automating refurbishment of $1T in consumer electronics,https://www.extruct.ai/ycombinator-companies/w25/,YC W25 device refurb
c315,Revolute Robotics,revoluterobotics.com,2a,1,accelerator,https://www.massrobotics.org/startups/massrobotics-resident-startups/,Hybrid robots switching between driving and flying for inspections,https://www.massrobotics.org/startups/massrobotics-resident-startups/,MassRobotics resident
c316,Rhoman Aerospace,rhoman.aero,2a,1,accelerator,https://www.massrobotics.org/startups/massrobotics-resident-startups/,Vision-autonomy solutions enabling GPS-denied UAV navigation,https://www.massrobotics.org/startups/massrobotics-resident-startups/,MassRobotics resident
c448,Rigyd,app.rigyd.com,2e,1,hn_show,https://news.ycombinator.com/item?id=47864502,Show HN: Physics-accurate 3D assets for robotics simulations from any input,https://news.ycombinator.com/item?id=47864502,Physics-accurate 3D asset generation for robotics sim
c440,RIVR,rivr.ai,2e,1,recent_funding,https://www.therobotreport.com/top-10-robotics-developments-march-2026/,Amazon also acquired physical AI and robotics developer RIVR in March 2026,https://www.therobotreport.com/top-10-robotics-developments-march-2026/,Formerly Swiss-Mile; quadruped wheeled doorstep delivery robots; recently acquired but pre-acquisition was independent
c273,RoboDock,robodock.tech,2a,1,yc,https://robodock.tech/,Robots that run autonomous depots for autonomous fleets,https://robodock.tech/,YC W26 fleet infra
c361,ROBROS,,2b,1,korea_news,https://interactanalysis.com/insight/south-korea-a-prominent-emerging-market-in-ai-robotics/,"emerging startups in South Korea are focusing on building AI-driven, general-purpose robots. These include ROBROS, Holiday Robotics, AeiRobot, and WIRobot.",https://interactanalysis.com/insight/south-korea-a-prominent-emerging-market-in-ai-robotics/,Korea general-purpose robot startup
c317,Rowbot Systems,rowbot.com,2a,1,accelerator,https://www.massrobotics.org/startups/massrobotics-resident-startups/,Robotic solutions for row crop farmers,https://www.massrobotics.org/startups/massrobotics-resident-startups/,MassRobotics resident
c406,Saga Robotics,sagarobotics.com,2d,1,agriculture,https://tracxn.com/d/companies/saga-robotics/__EYqwMixiQpTqAzuboouUaZ8DRv3yxvL5PdQEzi_xLFk,Saga Robotics has raised a total funding of $32.5M over 4 rounds from 12 investors,https://tracxn.com/d/companies/saga-robotics/__EYqwMixiQpTqAzuboouUaZ8DRv3yxvL5PdQEzi_xLFk,Norwegian; Thorvald robot for soft fruit; UV-C and weed control
c394,Sages Intelligence,,2b,1,china_news,https://eu.36kr.com/en/p/3610836423574531,"Sages Intelligence, an embodied intelligent robot company, completed Series A++ and A+++ rounds with cumulative amount in hundreds of millions of yuan.",https://eu.36kr.com/en/p/3610836423574531,China embodied AI robotics startup
c255,SAVA Robotics,savarobotics.com,2a,1,yc,https://www.extruct.ai/ycombinator-companies/x25/,plug-and-play robotics and file-driven automation,https://www.extruct.ai/ycombinator-companies/x25/,YC X25 industrial automation
c318,Scalable Robotics,scalablerobotics.ai,2a,1,accelerator,https://www.massrobotics.org/startups/massrobotics-resident-startups/,No-code robot programming reducing welding time,https://www.massrobotics.org/startups/massrobotics-resident-startups/,MassRobotics resident
c275,Seeing Systems,seeing-systems.com,2a,1,yc,https://www.seeing-systems.com/,AI Drone Systems for Defence,https://www.seeing-systems.com/,YC W26 drone vision
c285,Sensei,,2a,1,yc,https://techcrunch.com/2024/09/25/13-companies-from-yc-demo-day-1-that-are-worth-paying-attention-to/,Training data startup,https://techcrunch.com/2024/09/25/13-companies-from-yc-demo-day-1-that-are-worth-paying-attention-to/,YC S24 data
c267,Servo7,servo7.com,2a,1,yc,https://servo7.com/,Autonomous Warehouse Robots packaging order fulfillment sorting,https://servo7.com/,YC W26 warehouse
c382,Sharpa,sharpa.com,2b,1,asia_news,https://www.sharpa.com/blogs/news/singapores-sharpa-wins-ces-2026-innovation-award-for-groundbreak-ai-robotic-hand-sharpawave,"Singapore's Sharpa won CES 2026 Innovation Award for SharpaWave robotic hand — 22 active DoF, Dynamic Tactile Array. North humanoid debuted CES 2026.",https://www.sharpa.com/blogs/news/singapores-sharpa-wins-ces-2026-innovation-award-for-groundbreak-ai-robotic-hand-sharpawave,Singapore dexterous hand + humanoid; mass production
c348,Sitegeist,,2a,1,news_eu,https://tech.eu/2026/02/16/sitegeist-secures-eur4m-pre-seed-for-ai-modular-robots-in-construction/,AI modular robots in construction,https://tech.eu/2026/02/16/sitegeist-secures-eur4m-pre-seed-for-ai-modular-robots-in-construction/,Germany construction robotics
c338,Skycatch,skycatch.com,2a,1,vc_portfolio,https://www.gv.com/portfolio/,Drone technology for industrial sites,https://www.gv.com/portfolio/,GV portfolio
c432,Smart Robotics,smart.robotics,2d,1,warehouse,https://tech.eu/2026/04/21/smart-robotics-secures-eur10m-series-a-to-expand-ai-robotic-picking-in-europe/,Smart Robotics has built what it calls Europe's top full-stack AI pick-and-place platform for intralogistics; full-stack robotics platform built around a proprietary AI control layer,https://tech.eu/2026/04/21/smart-robotics-secures-eur10m-series-a-to-expand-ai-robotic-picking-in-europe/,€10M Series A April 2026; 1B+ picks; 120 cells in 15 countries
c405,Solinftec,solinftec.com,2d,1,agriculture,https://agnetwest.com/solix-robotics-autonomous-sprayer-ai-agriculture/,"SOLIX is built around Solinftec's proprietary ALICE AI, which analyzes real-time field data and deploys targeted herbicide applications only where weeds are detected",https://agnetwest.com/solix-robotics-autonomous-sprayer-ai-agriculture/,98% reduction in herbicide volumes; solar-powered scouting/spraying robot
c368,Spirit AI (Qianxun),qianxun-ai.com,2b,1,china_news,https://eu.36kr.com/en/p/3701216103281408,Spirit AI announced completion of Pre-A round of 528M RMB; later Pre-A+ round of nearly 600M yuan led by JD.com. Self-developed VLA Spirit v1.,https://eu.36kr.com/en/p/3701216103281408,Founded 2024; Moz1 humanoid; cloth folding VLA
c345,Stateful Robotics,,2a,1,news_eu,https://tech.eu/2026/03/24/stateful-robotics-secures-48m-to-advance-long-term-robot-intelligence/,Long-term robot intelligence Oxford spin-out,https://tech.eu/2026/03/24/stateful-robotics-secures-48m-to-advance-long-term-robot-intelligence/,UK Oxford spinout
c320,Super Robotics,superobotics.com,2a,1,accelerator,https://www.massrobotics.org/startups/massrobotics-resident-startups/,Robotic fleet automation for retail,https://www.massrobotics.org/startups/massrobotics-resident-startups/,MassRobotics resident
c391,Synapticon,synapticon.com,2b,1,europe_news,https://www.synapticon.com/en/newslist/automatica-25,"Synapticon develops motion control technology for robotics and machinery at the point of motion. Founded 2012, Schonaich Germany.",https://www.synapticon.com/en/newslist/automatica-25,"Germany motion control — borderline component play, may be excluded"
c321,Synthium,synthium.xyz,2a,1,accelerator,https://www.massrobotics.org/startups/massrobotics-resident-startups/,Cognition-as-a-Service crowdsourcing human intelligence for humanoid training,https://www.massrobotics.org/startups/massrobotics-resident-startups/,MassRobotics resident
c421,Tailos (Maidbot),tailos.com,2d,1,cleaning,https://www.revfine.com/housekeeping-robots/,"Formerly known as MaidBot, Tailos is an Austin, Texas-based company whose Rosie robot vacuum cleaner can clean more than 1,000 square feet per hour",https://www.revfine.com/housekeeping-robots/,Hospitality housekeeping robot; Austin TX
c364,Telexistence,tx-inc.com,2b,1,japan_news,https://tx-inc.com/en/blog/2025/09/30/12542/,Telexistence Inc. (TX) and Seven-Eleven Japan entered into a partnership to develop humanoid robots powered by generative AI. Astra humanoid equipped with VLA foundation model.,https://tx-inc.com/en/blog/2025/09/30/12542/,"Japan retail humanoid VLA, Seven-Eleven partnership"
c407,Terra Robotics,terra-robotics.com,2d,1,agriculture,https://blogs.nvidia.com/blog/national-robotics-week-2026/,Terra Robotics develops laser-weeding agricultural robots to automate sustainable farming,https://blogs.nvidia.com/blog/national-robotics-week-2026/,Laser weeding; verify ML depth
c442,The Bot Company,thebotcompany.com,2e,1,recent_funding,https://techcrunch.com/2025/03/23/former-cruise-ceo-kyle-vogts-new-robotics-startup-reportedly-raises-another-150m/,"The Bot Company, the robotics startup founded by former Cruise co-founder and CEO Kyle Vogt, has raised $150 million in a round led by Greenoaks",https://techcrunch.com/2025/03/23/former-cruise-ceo-kyle-vogts-new-robotics-startup-reportedly-raises-another-150m/,Founded by Kyle Vogt (ex-Cruise CEO); home humanoid
c260,The Robot Learning Company,robot-learning.co,2a,1,yc,https://www.extruct.ai/ycombinator-companies/x25/,making AI-powered robotic automation accessible to businesses,https://www.extruct.ai/ycombinator-companies/x25/,YC X25 platform
c395,Theator,theator.io,2d,1,surgical,https://theator.io/,Theator's AI platform transforms surgical video into structured intelligence — applies computer vision and large vision-language models to break down surgeries into structured data,https://theator.io/,"VLMs explicitly mentioned; customers include Mayo Clinic, U Miami; surgical intelligence not pure mechanical robot"
c322,Thinking Robots,thinkingrobots.ai,2a,1,accelerator,https://www.massrobotics.org/startups/massrobotics-resident-startups/,Custom software solutions making any robotic platform intelligent,https://www.massrobotics.org/startups/massrobotics-resident-startups/,MassRobotics resident
c366,Tokyo Robotics,robotics.tokyo,2b,1,japan_news,https://robotics.tokyo/,"Torobo is a humanoid robot designed for use in manufacturing, logistics, and service, using high-performance torque sensing and impedance control to perform tasks safely and skillfully.",https://robotics.tokyo/,Now Yaskawa subsidiary as of July 2025 — borderline; flag if Yaskawa exclusion applies
